,Tipo,Propiedad,Acción,Habitaciones,Baños,Parqueaderos,Área construída,Área privada,Estrato,Estado,Piso N°,Antigüedad,Administración,Precio m²,Dirección,Barrio,Ciudad,Departamento,Características,Precio (COP),Descripción general,No. Fotos,Fecha Sacada,Enlace,Acceso Pavimentado,Anuncio publicado por:,Ascensor,Balcón,Baño Auxiliar,Baño Independiente,Calentador,Citófono,Closet,Cocina Integral,En conjunto cerrado,Garaje / Parqueadero(s),Garaje(s),Instalación de gas,Parqueadero Visitantes,[,],Acceso Pavimentado,Ascensor,Balcón,Baño Auxiliar,Baño Independiente,Calentador,Citófono,Closet,Cocina Integral,En conjunto cerrado,Garaje / Parqueadero(s),Garaje(s),Instalación de gas
325,Usado,Casa,venta,4,7.0,4.0,,,4,,2.0,1 a 8 años,532000.0,2822794.9,CONDOMINIO CAMPESTRE LA FLORIDA,Villavicencio,Villavicencio,,"['Cancha de Squash', 'Cancha de Tennis', 'Canchas Deportivas', 'En conjunto cerrado', 'Garaje(s)', 'Gimnasio', 'Alarma', 'Balcón', 'Baño Auxiliar', 'Calentador', 'Cocina Integral', 'Comedor auxiliar']",1700000000,"Espectacular casa con piscina y BBQ, en condominio hermoso con zonas deportivas y sociales amplias. Iluminación completamente con energía solar.",9,2023-04-23 19:30:36.506001,https://www.fincaraiz.com.co/inmueble/casa-en-venta/villavicencio/meta/10001789,0,0,0,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,1,0
326,Usado,Casa,venta,3,3.0,1.0,92.0,92.0,4,,2.0,16 a 30 años,180000.0,2717391.3,Carrera 22 # 20C - 20,Villavicencio,Villavicencio,,[],250000000,"Casa en venta en Villavicencio Meta, cerca al anillo vial, consta de 3 habitaciones, 3 baños, sala comedor, cocina integral, balcón, parqueadero. en conjunto cerrado con piscina y caseta.",8,2023-04-23 19:30:38.045966,https://www.fincaraiz.com.co/inmueble/casa-en-venta/villavicencio/meta/10048660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
327,Usado,Casa,venta,4,3.0,1.0,144.0,140.0,3,Excelente,2.0,1 a 8 años,90000.0,1805555.56,condominio mediterraneo,Villavicencio,Villavicencio,,"['En conjunto cerrado', 'Garaje(s)', 'Parqueadero Visitantes', 'Salón Comunal', 'Vigilancia', 'Vista panorámica', 'Amoblado', 'Balcón', 'Baño Auxiliar', 'Cocina Integral', 'Comedor auxiliar', 'Estudio']",260000000,"En lo relacionado con el condominio, este cuenta con acueducto propio con planta de tratamiento, tiene vías pavimentadas y tiene una excelente ubicación a 5 minutos de la vía hacia Puerto López en la vereda la Cecilia al lado de la universidad Antonio Nariño. EL PRECIO ES NEGOCIABLE.",20,2023-04-23 19:30:39.660100,https://www.fincaraiz.com.co/inmueble/casa-en-venta/villavicencio/meta/7850983,0,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0
328,Usado,Casa,venta,5,3.0,1.0,75.0,0.0,2,,2.0,1 a 8 años,0.0,2133333.33,Carrera 14 # 42,Villavicencio,Villavicencio,,[],160000000,"Casa en el barrio villa Ortiz con dos apartamentos independientes.
Más inf al cel: 321. 400. 18. 76.",Descripción general,2023-04-23 19:30:41.184967,https://www.fincaraiz.com.co/inmueble/casa-en-venta/villavicencio/meta/10028615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
329,Usado,Casa,venta,4,3.0,,30.0,831.0,2,,2.0,9 a 15 años,0.0,26666666.67,km5 via puerto lopez,Villavicencio,Villavicencio,,"['Balcón', 'Baño Auxiliar', 'Zona Campestre', 'Zona Residencial']",800000000,"Se vende casa estilo campestre dentro de un lote de 831 m2.
La casa costa de 2 planta con amplios corredores.
Planta baja: cocina, sala, comedor, 1 habitación y 1 baño.
Planta alta: se encuentran 3 habitaciones, 2 de las habitaciones cuantan con baño privado.
Tambien cuenta con: 
*amplia zona para estacionamiento o esparcimiento
*red de gas natural
UBICADA A 5 MNUTOS DE LA CIUDAD DE VILLAVICENCIO POR LA VIA PTO LOPEZ K M5 
 telefono: 3107591189 3102605355",14,2023-04-23 19:30:42.748843,https://www.fincaraiz.com.co/inmueble/casa-en-venta/villavicencio/meta/10055767,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
330,Usado,Apartamento,venta,3,,,56.0,0.0,3,,3.0,enor a 1 año,136000.0,3071428.57,Villa,Villavicencio,Villavicencio,,[],172000000,"Apartamento para estrenar 10mo piso 

3 habitaciones con armarios en madera
2 baños ( Ppal y común) 
Divisiones de Baños en vidrio 
Cocina integral con mesón
Sala comedor y balcón 
Zona de lavandería - Lavadero con tanque 
Cortinas nuevas en habitaciones 
Rejillas de ventilación con ventanas 
Terrazas transitables 
Pisos en Baldosa 
 

Interesad@s comunicarse vía WhatsApp al 317-263-4320",6,2023-04-23 19:30:44.253999,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/villavicencio/meta/10048782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
331,Inmobiliaria,Casa,venta,3,2.0,,83.0,0.0,3,,1.0,ás de 30 años,114000.0,1985542.17,,,Villavicencio,,"['Canchas Deportivas', 'Circuito cerrado de TV', 'En conjunto cerrado', 'Jardín', 'Parqueadero Visitantes', 'Piscina', 'Salón Comunal', 'Vigilancia', 'Zonas Verdes', 'Baño Auxiliar', 'Cocina Integral', 'Parques cercanos', 'Anuncio publicado por:', 'Grupo Inmobiliario Stella Alarcón', 'hace 11 horas']",164800000,"Venta Cas en Conjunto Cerrado 
3 hab  así , una de 4:50 con baño grande privado, otra 3x3 y una pequeña de 2x2 con. Un mezanine q se le hizo , cocina grande integral totalmente enchapada, sala comedor grande más 1 baño de visitas .
toda la Cs embaldosado ,toda la casa , con manchimbre , 4 ventiladores de techo y apliques de lámparas en la pared patio enrejado al techo para seguridad  Parqueadero al frente de la Cs destinado Fijo . Conjunto tiene piscina zona BBQ Kiosko para reuniones .Zonas verdes .",29,2023-04-23 19:30:45.764206,https://www.fincaraiz.com.co/inmueble/casa-en-venta/villavicencio/meta/10073902,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
332,Usado,Casa,venta,5,6.0,4.0,850.0,0.0,6,,1.0,1 a 8 años,0.0,2764705.88,CONDOMINIO HACIENDA LA PRIMAVERA,Villavicencio,Villavicencio,,[],2350000000,"CONDOMINIO HACIENDA LA PRIMAVERA, casa ESQUINERA, pisicina, CAMPESTRE, a 5 minutos del AEROPUERTO DE VILLAVICENCIO, el mejor conjunto CAMPESTRE DE VILLAVICENCIO, canchas de tenis-futboll sintetica, caballerisas, 270 hectarias de NATURALEZA, IGLESIA, CLUB SOCIAL , GIMNASIO, sauna , CASAS para HUESPEDES , LAGOS , SERVICIO de agua incluida en el PRESIO, 4 HABITACIONES MATRIMONILES con BAÑO privado y walking closet",20,2023-04-23 19:30:47.292124,https://www.fincaraiz.com.co/inmueble/casa-en-venta/villavicencio/meta/10028733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
333,Usado,Casa,venta,5,4.0,3.0,200.0,0.0,3,,2.0,16 a 30 años,0.0,1000000.0,Calle 10 # 10 - 7,Ay mi llanura,Villavicencio,Meta,[],200000000,Casa campestre con 3 habitación más apto de dos habitaciones. Con lote de 300 mtrs cuad. Cada uno con sala comedor cocina zona lavandería y estudio.,Descripción general,2023-04-23 19:30:48.794469,https://www.fincaraiz.com.co/inmueble/casa-en-venta/villavicencio/meta/10074397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
334,Usado,Casa,venta,4,2.0,1.0,85.0,0.0,4,,2.0,16 a 30 años,155000.0,2352941.18,Cr 11 # 37 - 36,Villavicencio,Villavicencio,,[],200000000,"En venta casa ubicada en conjunto cerrado ""los girasoles"", barrio camino real en la ciudad de Villavicencio.
Casa de 2 pisos, consta de 4 habitaciones todas con su respectivo closet, 2 baños (enchapados), sala-comedor, cocina enchapada, patio y parqueadero, distribuida así:
Primer piso: Sala-comedor, cocina, patio amplio, 1 habitación y 1 baño.
Segundo piso: 3 habitaciones, 1 baño

El conjunto cuenta con piscina privada y pozo profundo, conjunto ubicado a 2 cuadras de la avenida catama, cerca a Olímpica, D1 y Ara.
Informes al celular o WhatsApp
3195272892",11,2023-04-23 19:30:50.317624,https://www.fincaraiz.com.co/inmueble/casa-en-venta/villavicencio/meta/10073167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
335,Usado,Casa,venta,8,4.0,1.0,,100.0,3,,2.0,9 a 15 años,0.0,4991319.44,CALLE 8C #33-89-93,Villavicencio,Villavicencio,,"['Vista panorámica', 'Balcón', 'Instalación de gas', 'Piso en Baldosa /  Mármol', 'Colegios / Universidades', 'Parques cercanos', 'Sobre vía principal', 'Supermercados / C.Comerciales', 'Trans. Público cercano', 'Zona Comercial', 'Zona Industrial', 'Zona Residencial']",460000000,"Casa muy bien ubicada 
Cuenta con 4 apartamentos independiente, cada uno consta de 2 habitaciones sala comedor y cocina.

CEL 3125957073",5,2023-04-23 19:30:51.808648,https://www.fincaraiz.com.co/inmueble/casa-en-venta/villavicencio/meta/10043492,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
336,Usado,Casa,venta,4,5.0,2.0,240.0,1.015,,,1.0,enor a 1 año,0.0,3708333.33,BOSQUES DE LA PROVIDENCIA,Villavicencio,Villavicencio,,"['Canchas Deportivas', 'En conjunto cerrado', 'Jardín', 'Parqueadero Visitantes', 'Piscina', 'Portería / Recepción', 'Baño Auxiliar', 'Cocina Integral', 'Cocina tipo Americano', 'Cuarto de servicio', 'Despensa', 'Estudio']",890000000,"Condominio Campestre dentro de la ciudad, sendero ecológico, salón social, piscina, jacuzzi, parque y cancha de tenis. Área lote 1.015 m2, Casa de 1 Nivel, área construida 240 M2, Consta de 4 habitaciones con baño privado y closet indoor, cocina con isla, sala comedor, sala de estar, baño social cuarto de servicio con baño independiente, zona de BBq, con adecuaciones listas para piscina, parqueadero cubierto para dos vehículos.",13,2023-04-23 19:30:53.351879,https://www.fincaraiz.com.co/inmueble/casa-en-venta/villavicencio/meta/10036045,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
337,Oportunidad,Casa,venta,3,2.0,1.0,88.0,85.0,3,,2.0,16 a 30 años,0.0,1647727.27,Calle 34A #12-08 Este  Manzana D Casa 27,Villavicencio,Villavicencio,,"['Garaje(s)', 'Zonas Verdes', 'Balcón', 'Baño Auxiliar', 'Estudio', 'Hall de Alcobas', 'Piso en Baldosa /  Mármol', 'Zona de lavandería', 'Parques cercanos', 'Supermercados / C.Comerciales', 'Trans. Público cercano']",145000000,"Casa de 2 pisos.  1er pido:  Sala Comedor, cocina, gas natural, patio cubierto, zona de lavandería enchapada, 1 baño social, 1 alcoba o estudio.  2o. piso: 2 alcobas con closet, 1 baño completo,  machimbre en techo, rejas metálicas, Tanque de agua. Recién pintada.",5,2023-04-23 19:30:54.879345,https://www.fincaraiz.com.co/inmueble/casa-en-venta/villavicencio/meta/10073001,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
338,Usado,Casa,venta,5,4.0,1.0,98.0,100.0,4,,3.0,9 a 15 años,0.0,2551020.41,16,Villavicencio,Villavicencio,,"['Balcón', 'Comedor auxiliar', 'Depósito / Bodega', 'Instalación de gas', 'Colegios / Universidades', 'Parques cercanos', 'Sobre vía principal', 'Supermercados / C.Comerciales', 'Trans. Público cercano', 'Zona Comercial', 'Zona Industrial']",250000000,"CAS UBICADA EN HACARITAMA CUENTA CON UN APARTAMENTO UN APARTA ESTUDIO Y HABITACION.

CEL 3125957073",6,2023-04-23 19:30:56.436516,https://www.fincaraiz.com.co/inmueble/casa-en-venta/villavicencio/meta/10043512,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
339,Inmobiliaria,Casa,venta,2,2.0,1.0,84.0,0.0,1,,1.0,enor a 1 año,0.0,1607142.86,Preguntar al anunciante,Villavicencio,Villavicencio,,"['Garaje(s)', 'Cocina tipo Americano', 'Cuarto de servicio', 'Patio', 'Zona Residencial', 'Anuncio publicado por:', 'PROVISIÓN DIVINA SAS', 'hace 2024 años']",135000000,"BARRIO LA ALDEA! 🥳🥳 (Cerca a Villajuliana)
Tiene 84 metros cuadrados 
Cuenta con:
Excelentes acabados modernos, zonas verdes
- 2 habitaciones (principal con baño privado)
- Garage amplio
- cocina con isla tipo americana
- zona de ropas
- terraza con zona verde conectada a la cocina 
- Baño social
- sala y comedor amplios, con doble entrada de luz 
Acabos de enchapes de la mejor calidad y cielo raso, siempre se mantiene fresca🤗
Cuenta con Aljibe, electricidad y alcantarillado
PRECIO: $ 135.000.000
https://WA.me/573112438060
Cel: 3112438060",19,2023-04-23 19:30:58.176797,https://www.fincaraiz.com.co/inmueble/casa-en-venta/villavicencio/meta/10071164,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
340,Inmobiliaria,Casa,venta,3,2.0,1.0,98.0,98.0,3,Excelente,1.0,1 a 8 años,0.0,1020408.16,,,Villavicencio,,"['Garaje(s)', 'Vivienda Multifamiliar', 'Zonas Verdes', 'Baño Auxiliar', 'Depósito / Bodega', 'Hall de Alcobas', 'Instalación de gas', 'Patio', 'Zona de lavandería', 'Colegios / Universidades', 'Parques cercanos', 'Sobre vía principal', 'Anuncio publicado por:', 'Inmobiliaria Con casa es tu casa', 'hace 2 meses']",100000000,"CASA EN GUAMAL META,   NEGOCIABLE , , PERMUTO TAMBIEN X LOTE EN FUSAGASUGA MENOR VALOR , , , PRECIO, NEGOCIABLE ..ESCRIBANOS TAMBIEN AL WHATSAPP ,",20,2023-04-23 19:30:59.758840,https://www.fincaraiz.com.co/inmueble/casa-en-venta/villavicencio/meta/7422599,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
341,Usado,Apartamento,venta,3,2.0,1.0,,0.0,4,,5.0,enor a 1 año,120000.0,4671553.83,Dg 8s # 39a 138,Villavicencio,Villavicencio,,[],325000000,"Hermoso apto exterior, ubicado en sector rosa blanca condominio Ocarros, con terminados especiales en pisos y baños, cuenta con balcón amplio, estudio, cocina tipo americano, cuarto principal con baño y vestier, con puerta de seguridad, parqueadero propio, con zonas comunes completas, piscinas adulto y niños, salón social, parques infantiles, zona BBQ... Contactos ; 3002186855 / 3004792487",Descripción general,2023-04-23 19:31:01.285685,https://www.fincaraiz.com.co/inmueble/apartamento-en-venta/villavicencio/meta/10061654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
342,Inmobiliaria,Casa,venta,3,1.0,,70.0,70.0,2,Bueno,1.0,16 a 30 años,0.0,1571428.57,Preguntar al anunciante,Villavicencio urbanización saman,Villavicencio,Meta,[],110000000,administradora aaval vende  casa en Villavicencio  urbanización saman  cuenta con tres habitaciones  un baño sala comedor cocina   semi integral   para remodelar a gusto.,15,2023-04-23 19:31:02.794900,https://www.fincaraiz.com.co/inmueble/casa-en-venta/villavicencio-urbanizacion-saman/villavicencio/7864706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
343,Inmobiliaria,Casa,venta,3,1.0,2.0,144.0,144.0,3,,1.0,16 a 30 años,0.0,1770833.33,Preguntar al anunciante,estero,Villavicencio,Meta,"['Acceso Pavimentado', 'Cochera', 'Garaje / Parqueadero(s)', 'Garaje(s)', 'Parqueadero Visitantes', 'Hall de Alcobas', 'Instalación de gas', 'Colegios / Universidades', 'Parques cercanos', 'Sobre vía principal', 'Trans. Público cercano', 'Zona Industrial', 'Anuncio publicado por:', 'Casa 360', 'hace 13 días']",255000000,"CODIGO  6487FR154 VENTA DE CASA ALTA RENTABILIDAD EN SECTOR COMERCIAL POPULAR Casa de un piso,  ubicada en sector industrial (talleres,  venta de repuestos,  almacén de pinturas etc). A dos casas de vía principal ruta de busetas. Espacio para parqueo de dos vehículos. Consta de dos locales independientes; uno con baño. Puerta independiente de acceso a la casa con tres habitaciones cada una con puerta y ventana,  comedor,  cocina,  baños y patio de ropas descubierto. Rentabilidad de más de dos millones. El inmueble aplica para inversión consta de un buen precio.  .",5,2023-04-23 19:31:04.304371,https://www.fincaraiz.com.co/inmueble/casa-en-venta/estero/villavicencio/8007493,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1
344,Usado,Casa,venta,2,1.0,1.0,85.0,85.0,3,,,1 a 8 años,0.0,1647058.82,villa rica ,Villa Rica ,Villavicencio,Meta,"['Cocina tipo Americano', 'Instalación de gas', 'Patio', 'Piso en Baldosa /  Mármol', 'Zona de lavandería', 'Colegios / Universidades', 'Parques cercanos', 'Trans. Público cercano']",140000000,Casa lista para traspaso con escritura pública,20,2023-04-23 19:31:05.803364,https://www.fincaraiz.com.co/inmueble/casa-en-venta/villa-rica-/villavicencio/7724817,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
345,Usado,Casa,venta,3,3.0,,76.0,0.0,2,,,,0.0,2368421.05,Calle 18#12B55,VILLA ORTIZ,Villavicencio,Meta,[],180000000,Casa recién remodelada con bases sólidas para 3 pisos 3 locales totalmente independientes y nuevos rentable en arriendos millón seiscientos en arriendos plancha lista para construir apartamentos en el segundo piso,4,2023-04-23 19:31:07.317546,https://www.fincaraiz.com.co/inmueble/casa-en-venta/villa-ortiz/villavicencio/7802038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
346,Inmobiliaria,Casa,venta,4,5.0,5.0,240.0,1.5,3,Bueno,,1 a 8 años,0.0,3333333.33,Preguntar al anunciante,apiay,Villavicencio,Meta,"['Acceso Pavimentado', 'En condominio', 'En zona residencial', 'Parqueadero Visitantes', 'Pesebrera', 'Piscina', 'Aire Acondicionado', 'Cocina tipo Americano', 'Comedor', 'Con casa club', 'Hall de Alcobas', 'Parqueadero Visitantes', 'Anuncio publicado por:', 'Galvis Inmobiliaria SAS', 'hace 13 días']",800000000,"Hermosa casa campestre ubicada por la vía Puerto Lopez cuenta con 4 habitaciones todas con baño privado y aire acondicionado,  cocina integral,  zona de lavado,  sala,  comedor,  sala de tv,  piscina privada,  bbq,  cuarto de servicio con baño,  4 parqueaderos,  cuenta con luz,  agua y gas.",15,2023-04-23 19:31:08.807775,https://www.fincaraiz.com.co/inmueble/casa-en-venta/apiay/villavicencio/7962384,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
347,Inmobiliaria,Casa,venta,1,2.0,1.0,213.0,223.0,2,Bueno,,9 a 15 años,0.0,1643192.49,Preguntar al anunciante,alamos,Villavicencio,Meta,"['Acceso Pavimentado', 'Bahias de parqueo', 'Baño compartido', 'En zona residencial', 'Garaje Cubierto', 'Jardín', 'Acceso para camiones', 'Comedor', 'Garaje Cubierto', 'Hall de Alcobas', 'Instalación de gas', 'Patio', 'Anuncio publicado por:', 'Galvis Inmobiliaria SAS', 'hace 3 meses']",350000000,"Casa en venta ubicada en sector residencial,  cercana al centro fácil ingreso y sector comercial cercano. La casa cuenta con un área apro de  223 mtrs 2,  la cual se encuentra totalmente terminada,  de un nivel consta de: 3 habitaciones,  sala comedor,  cuenta con un espacio amplio en la parte trasera de la casa,  cocina,  baños y patio descubierto amplio con zonas verdes..",16,2023-04-23 19:31:10.332409,https://www.fincaraiz.com.co/inmueble/casa-en-venta/alamos/villavicencio/7902883,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
348,Usado,Casa,venta,3,2.0,,75.0,75.0,2,,,1 a 8 años,0.0,1066666.67,lote 3 manzana 1sector 1,rubi,Villavicencio,Meta,[],80000000,Casa de 72 metros cuadrados tres animaciones dos baños esta en obra gris tiene documento ya q el barrio lleva muchos años con documento y ya los están legalizando la casa llev además Construida tres años vamos 80 millones negociable,Descripción general,2023-04-23 19:31:11.847139,https://www.fincaraiz.com.co/inmueble/casa-en-venta/rubi/villavicencio/7832188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
349,Inmobiliaria,Casa,venta,3,3.0,1.0,98.0,98.0,,Excelente,2.0,1 a 8 años,170000.0,2142857.14,Preguntar al anunciante,HERMOSA CASA EN CONJUNTO DE VILLAVICENCIO ,Villavicencio,Meta,[],210000000,"Hermosa casa en conjunto de villavicencio cerca al barrio San Jorge de dos plantas con una área de 98 mt2 en la primera planta consta de sala,  comedor,  cocina integral,  baño social. En la segunda planta consta de habitación principal,  clóset,  baño privado y balcón con dos habitaciones con clóset y un baño auxiliar Estrato 3 El precio 210 millones.",19,2023-04-23 19:32:22.703843,https://www.fincaraiz.com.co/inmueble/casa-en-venta/hermosa-casa-en-conjunto-de-villavicencio-/villavicencio/7741225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
350,Inmobiliaria,Casa,venta,3,3.0,1.0,84.0,84.0,,Excelente,2.0,1 a 8 años,190000.0,3214285.71,Preguntar al anunciante,HERMOSA CASA EN CONDOMINIO EN VILLAVICENCIO ,Villavicencio,Meta,[],270000000,"Se vende casa en conjunto sector de valorización y con muy buena ubicación consta de 3 habitaciones todas con closet. La principal con baño  balcón. 1 baño de visita el planta baja. Sala ,  comedor ,  sala de Tv,  Cocina semi integral,  Lavadero ,  garaje,  Salón comunal ,  piscina y cancha de recreación. Estrato 4 El precio :270 millones negociables.",12,2023-04-23 19:32:24.323453,https://www.fincaraiz.com.co/inmueble/casa-en-venta/hermosa-casa-en-condominio-en-villavicencio-/villavicencio/7706687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
351,Inmobiliaria,Casa,venta,3,2.0,,108.0,102.0,3,,,16 a 30 años,320000.0,3333333.33,Preguntar al anunciante,Virrey,Villavicencio,Meta,"['Alcantarillado', 'Árboles frutales', 'Bósque nativo', 'Circuito cerrado de TV', 'En casa', 'En conjunto cerrado', 'Aire Acondicionado', 'Balcón', 'Baño Auxiliar', 'Citófono', 'Closet', 'Cocina Integral', 'Anuncio publicado por:', 'Inmueblexpress SAS', 'hace 2 meses']",360000000,"Excelente casa Condominio Prados de San Francisco. Conta de 3 pisos,  área construida de 108.85m2. En el piso1 consta de balcón,  sala,  comedor,  cocina abierta,  baño y patio de ropa. Piso 2 consta 1 habitación grande con baño privado y balcón. Piso 3 consta de 2 habitaciones cada una con balcón,  1 baño y 1 hall habitaciones. Tiene administración. Rentable,  en sus zonas sociales tiene piscina,  salón social y sala de juegos. Cerca al parque Polideportivo Virrey,  sobre via principal. (AL) 1214-148.",17,2023-04-23 19:32:26.006152,https://www.fincaraiz.com.co/inmueble/casa-en-venta/virrey/villavicencio/7937646,0,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0
